105.172.213.201 - - [06/Dec/2024:21:52:31 +0000] "GET / HTTP/1.1" 200 7962 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
105.172.213.201 - - [06/Dec/2024:21:52:32 +0000] "GET /favicon.ico HTTP/1.1" 200 0 "https://auriopedro-lv.recruitment.alfasoft.pt/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:14 +0000] "GET /cloudcmd/dist/modules/user-menu.js HTTP/1.1" 200 2182 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:15 +0000] "GET /cloudcmd/dist/user-menu.css HTTP/1.1" 200 249 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:15 +0000] "GET /cloudcmd/dist/modules/view.js HTTP/1.1" 200 2525 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:15 +0000] "GET /cloudcmd/dist/view.css HTTP/1.1" 200 208 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:16 +0000] "GET /cloudcmd/api/v1/user-menu?dir=/html/ HTTP/1.1" 200 1144 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:26 +0000] "GET /cloudcmd/dist/modules/help.js HTTP/1.1" 200 903 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:26 +0000] "GET /cloudcmd/dist/modules/markdown.js HTTP/1.1" 200 1020 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:30 +0000] "GET /cloudcmd/api/v1/fs/html/?sort=name&order=asc HTTP/1.1" 200 477 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:31 +0000] "GET /cloudcmd/api/v1/markdown/HELP.md?relative HTTP/1.1" 200 16690 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:32 +0000] "GET /img/screen/view.png HTTP/1.1" 404 2311 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:32 +0000] "GET /img/logo/cloudcmd.png HTTP/1.1" 404 2311 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:32 +0000] "GET /img/screen/edit.png HTTP/1.1" 404 2311 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:32 +0000] "GET /img/screen/console.png HTTP/1.1" 404 2311 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:32 +0000] "GET /img/screen/terminal.png HTTP/1.1" 404 2311 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:32 +0000] "GET /img/screen/config.png HTTP/1.1" 404 2311 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:32 +0000] "GET /img/screen/menu.png HTTP/1.1" 404 2311 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:32 +0000] "GET /img/screen/one-file-panel.png HTTP/1.1" 404 2311 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:50 +0000] "GET /cloudcmd/dist/modules/terminal.js HTTP/1.1" 200 1404 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:51 +0000] "GET /cloudcmd/dist/terminal.css HTTP/1.1" 200 53 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:51 +0000] "GET /cloudcmd/gritty/gritty.js HTTP/1.1" 200 136019 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:51 +0000] "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWZEvO HTTP/1.1" 200 118 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:52 +0000] "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWZEzE&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1" 200 2 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:52 +0000] "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWZEzJ&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1" 200 40 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:52 +0000] "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWZF0M&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1" 200 2 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:52 +0000] "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWZF0K&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1" 200 20 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:52 +0000] "GET /cloudcmd/socket.io/?EIO=4&transport=websocket&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1" 400 45 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:52 +0000] "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWZF3A&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1" 200 2 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:52 +0000] "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWZF39&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1" 200 152 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:52 +0000] "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWZF5x&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1" 200 2 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:56:52 +0000] "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWZF6a&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1" 200 151 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:57:16 +0000] "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWZF9X&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1" 200 1 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:57:17 +0000] "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWZL3T&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1" 200 2 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:57:42 +0000] "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWZL3U&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1" 200 1 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:57:42 +0000] "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWZRDJ&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1" 200 2 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:58:07 +0000] "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWZRDJ.0&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1" 200 1 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:58:07 +0000] "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWZXMu&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1" 200 2 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
