2024/12/07 09:46:01 [error] 1680571#1680571: *415 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "GET /cloudcmd HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd", host: "auriopedro-lv.recruitment.alfasoft.pt"
2024/12/07 10:08:13 [error] 1680570#1680570: *459 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWbrHr&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWbrHr&sid=OVjjf-7Uk_olL-DvAAAA", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/07 10:08:55 [error] 1680570#1680570: *459 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWb_hb&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWb_hb&sid=OVjjf-7Uk_olL-DvAAAA", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/07 10:09:54 [error] 1680570#1680570: *459 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWcDwF&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWcDwF&sid=OVjjf-7Uk_olL-DvAAAA", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/07 10:10:44 [error] 1680570#1680570: *459 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWcQE4&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWcQE4&sid=OVjjf-7Uk_olL-DvAAAA", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/07 10:11:23 [error] 1680570#1680570: *460 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "GET /cloudcmd/dist/modules/konsole.js HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/dist/modules/konsole.js", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/07 10:11:25 [error] 1680571#1680571: *716 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWcaBm&sid=G60JZlq6SVJ-3YQyAAAC HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWcaBm&sid=G60JZlq6SVJ-3YQyAAAC", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/07 10:11:35 [error] 1680570#1680570: *460 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWccZ1&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWccZ1&sid=OVjjf-7Uk_olL-DvAAAA", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/07 10:11:46 [error] 1680570#1680570: *459 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWcfGt&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWcfGt&sid=OVjjf-7Uk_olL-DvAAAA", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/07 10:12:00 [error] 1680571#1680571: *716 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWciif.0&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWciif.0&sid=OVjjf-7Uk_olL-DvAAAA", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/"
2024/12/07 10:12:05 [error] 1680570#1680570: *459 access forbidden by rule, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "GET /cloudcmd/api/v1/fs/.git/?sort=name&order=asc HTTP/1.1", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/"
